candidate,capital_permission,evaluation_status,family,global_795_status,global_lockbox_lb_25bps,global_lockbox_lb_gross,global_registered_trials,global_validation_lb_25bps,global_validation_lb_gross,historical_support,is_placebo,is_placebo_or_interaction,ledger_id,live_decision_weight,lockbox_lb,lockbox_lb_25bps,lockbox_lb_gross,name,proof_ceiling,protocol_sha256,registered_trial_count_family,study,validation_lb,validation_lb_25bps,validation_lb_gross
ShareIss1Y,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.009270821021816799,-0.006770821021816798,795,-0.020758266826398773,-0.018258266826398774,False,,,OPENAP:ShareIss1Y,0.0,,-0.0075611201751015125,-0.005061120175101512,Share issuance (1 year),"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.019056847962908817,-0.016556847962908818
ShareIss5Y,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.006302697034912579,-0.003802697034912584,795,-0.01407224005470392,-0.01157224005470392,False,,,OPENAP:ShareIss5Y,0.0,,-0.005054280050780645,-0.0025542800507806496,Share issuance (5 year),"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.012540901848659058,-0.010040901848659058
ShareRepurchase,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.005000795837714211,-0.002500795837714211,795,-0.01446765860981646,-0.01196765860981646,False,,,OPENAP:ShareRepurchase,0.0,,-0.004479985265947087,-0.001979985265947087,Share repurchases,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.013269499164671465,-0.010769499164671464
ShareVol,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.008377281625003744,-0.005877281625003743,795,-0.0270312888350753,-0.0245312888350753,False,,,OPENAP:ShareVol,0.0,,-0.007735219811964758,-0.005235219811964757,Share Volume,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.025166610477956302,-0.0226666104779563
ShortInterest,BLOCKED,ROBUST_GROSS_POSTSAMPLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.0017876511173940202,0.0007123488826059803,795,-0.003633078908290708,-0.0011330789082907074,True,,,OPENAP:ShortInterest,0.0,,-0.0011120417139108933,0.0013879582860891072,Short Interest,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0022143565903649833,0.00028564340963501723
Size,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.0079458375324187,-0.0054458375324187005,795,-0.023838486007669368,-0.02133848600766937,False,,,OPENAP:Size,0.0,,-0.007391322681401933,-0.004891322681401933,Size,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.022154019627245572,-0.019654019627245573
SmileSlope,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.006378365472814569,-0.0038783654728145687,795,-0.001412353867719947,0.0010876461322800492,False,,,OPENAP:SmileSlope,0.0,,-0.005374114632109111,-0.0028741146321091104,Put volatility minus call volatility,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.000674044092515356,0.0018259559074846402
Spinoff,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.012477236039340905,-0.009977236039340904,795,-0.009131013661206111,-0.006631013661206111,False,,,OPENAP:Spinoff,0.0,,-0.011713639817614965,-0.009213639817614964,Spinoffs,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.008212816716183884,-0.005712816716183885
SurpriseRD,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.008164401059325966,-0.0056644010593259655,795,-0.007836595757666993,-0.005336595757666993,False,,,OPENAP:SurpriseRD,0.0,,-0.007695080832343017,-0.005195080832343016,Unexpected R&D increase,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0073481800393148475,-0.004848180039314847
Tax,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.003728289524978288,-0.0012282895249782879,795,-0.004247133163738245,-0.0017471331637382457,False,,,OPENAP:Tax,0.0,,-0.00333026469499613,-0.0008302646949961299,Taxable income to income,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0036547634811868054,-0.0011547634811868053
TotalAccruals,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.011133075835577131,-0.008633075835577132,795,-0.0182065958093553,-0.015706595809355302,False,,,OPENAP:TotalAccruals,0.0,,-0.010374843866728595,-0.007874843866728596,Total accruals,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.01678148516825295,-0.014281485168252948
TrendFactor,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.026163882121635583,-0.02366388212163558,795,-0.01586761307849742,-0.013367613078497426,False,,,OPENAP:TrendFactor,0.0,,-0.023885734997812737,-0.021385734997812732,Trend Factor,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.014549820514892765,-0.01204982051489277
UpRecomm,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.003451005580009779,-0.0009510055800097791,795,-0.002769831136805986,-0.00026983113680598527,False,,,OPENAP:UpRecomm,0.0,,-0.0032283325438537524,-0.0007283325438537526,Up Forecast,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0025057632411187533,-5.7632411187523436e-06
VarCF,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.020468446225743606,-0.017968446225743607,795,-0.039262573156415854,-0.03676257315641585,False,,,OPENAP:VarCF,0.0,,-0.018902269417388866,-0.016402269417388867,Cash-flow  to price variance,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.03611878143142816,-0.03361878143142816
VolMkt,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.008134506020483517,-0.005634506020483515,795,-0.04549265042032948,-0.04299265042032947,False,,,OPENAP:VolMkt,0.0,,-0.007351794999552822,-0.00485179499955282,Volume to market equity,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.041302014026793496,-0.03880201402679349
VolSD,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.01342422361500833,-0.01092422361500833,795,-0.017598993355365033,-0.015098993355365038,False,,,OPENAP:VolSD,0.0,,-0.01247680028917146,-0.00997680028917146,Volume Variance,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.016150126721203598,-0.0136501267212036
VolumeTrend,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.002117883706828761,0.0003821162931712391,795,-0.005329583917135921,-0.0028295839171359194,False,,,OPENAP:VolumeTrend,0.0,,-0.0016269024786502088,0.0008730975213497912,Volume Trend,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.004227569924781156,-0.0017275699247811544
XFIN,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.008354584197236213,-0.005854584197236213,795,-0.019923374039612755,-0.017423374039612752,False,,,OPENAP:XFIN,0.0,,-0.00656976955057602,-0.00406976955057602,Net external financing,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.017651059661818486,-0.015151059661818483
betaVIX,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.012371101639146787,-0.009871101639146786,795,-0.014890561379692656,-0.012390561379692657,False,,,OPENAP:betaVIX,0.0,,-0.011440558104724335,-0.008940558104724335,Systematic volatility,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.013214823641038115,-0.010714823641038117
cfp,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.010175541222220346,-0.007675541222220342,795,-0.018933848612900688,-0.01643384861290069,False,,,OPENAP:cfp,0.0,,-0.008617624961583383,-0.006117624961583379,Operating Cash flows to price,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.016855178166997855,-0.014355178166997854
dCPVolSpread,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.006641731806797382,-0.004141731806797385,795,-0.0034741131576589562,-0.0009741131576589592,False,,,OPENAP:dCPVolSpread,0.0,,-0.0059245716914536305,-0.0034245716914536335,Change in put vol minus change in call vol,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0026456687555043226,-0.0001456687555043256
dNoa,BLOCKED,DIRECTIONALLY_PERSISTENT_ONLY,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.00623617207936379,-0.0037361720793637893,795,-0.012765132743326179,-0.01026513274332618,False,,,OPENAP:dNoa,0.0,,-0.005735339400187313,-0.0032353394001873124,change in net operating assets,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.011708747194035822,-0.009208747194035824
dVolCall,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.01238562893755468,-0.00988562893755468,795,-0.0033740592214979532,-0.0008740592214979475,False,,,OPENAP:dVolCall,0.0,,-0.011233197477528014,-0.008733197477528012,Change in call vol,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0026724135337905216,-0.00017241353379051673
dVolPut,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.007233053174277605,-0.004733053174277608,795,-0.010918483125133539,-0.008418483125133538,False,,,OPENAP:dVolPut,0.0,,-0.006429463011476659,-0.003929463011476662,Change in put vol,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.010039947605859011,-0.0075399476058590105
fgr5yrLag,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.012854529552527688,-0.010354529552527686,795,-0.05014117462076246,-0.04764117462076244,False,,,OPENAP:fgr5yrLag,0.0,,-0.011915149255981588,-0.009415149255981586,Long-term EPS forecast,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.04615647396232615,-0.04365647396232614
grcapx,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.005441511424111947,-0.0029415114241119478,795,-0.010933657847461404,-0.008433657847461406,False,,,OPENAP:grcapx,0.0,,-0.004931423865813903,-0.0024314238658139035,Change in capex (two years),"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.010275456754421023,-0.007775456754421024
grcapx3y,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.0074564700965786285,-0.004956470096578627,795,-0.013499201416234508,-0.010999201416234509,False,,,OPENAP:grcapx3y,0.0,,-0.006859706187553571,-0.0043597061875535695,Change in capex (three years),"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.0128158702379902,-0.010315870237990202
hire,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.013146344375997255,-0.010646344375997253,795,-0.015931612767055906,-0.013431612767055906,False,,,OPENAP:hire,0.0,,-0.011637934895519345,-0.009137934895519347,Employment growth,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.014975591510573536,-0.012475591510573536
iomom_cust,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.020481574850089425,-0.017981574850089423,795,-0.007733245790907674,-0.005233245790907675,False,,,OPENAP:iomom_cust,0.0,,-0.019177299643063677,-0.016677299643063675,Customers momentum,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.006737260024285124,-0.004237260024285126
iomom_supp,BLOCKED,FAILED_OR_UNIDENTIFIABLE,openap_predictor,DOES_NOT_SURVIVE_GLOBAL_795,-0.014342481943564515,-0.011842481943564515,795,-0.009211966179120209,-0.006711966179120207,False,,,OPENAP:iomom_supp,0.0,,-0.013410820499148018,-0.010910820499148018,Suppliers momentum,"Maintained aggregate long-short return persistence only; requires fresh stock-level point-in-time replication, actual turnover/cost/borrow/capacity and untouched prospective evidence.",b8317a649c9aadf35f639eb91262f1abdf064c785f943c027d1070d186e77105,212,V58_OPENAP_212_POSTSAMPLE,,-0.008172823612906315,-0.005672823612906314
